score,round,arbitrage,adp,my_rank,name,position,multi,position_rank,goals,assists,plus_minus,powerplay_points,shots_on_goal,hits,blocks,wins,goals_against_average,saves,save_percentage,shutouts
0.8261248890763854,5.8,-27.0,48.0,75.0,Evander Kane,LW,LW,8.0,0.47138326566742067,0.17445767465872167,0.5618390748629507,0.23345473215262982,0.676093602344803,0.560179198890633,0.10772600544058987,,,,,
0.8249333304078788,10.5,19.0,95.0,76.0,Brayden Schenn,C,C,19.0,0.4327684837554109,0.38727756846935013,0.5306564091908939,0.5033867662041082,0.4114624152998512,0.6665931685723662,0.14848719668838065,,,,,
0.8248574725691149,4.3,-44.0,33.0,77.0,Anze Kopitar,C,C,20.0,0.4625223857600753,0.5590418074804956,0.6031710323075032,0.5617504492422656,0.38689749498344217,0.23290604685058575,0.30279742069787424,,,,,
0.8237761220698568,,,,78.0,Jeff Petry,D,D,27.0,0.10137157522069881,0.22644098265694237,0.1797480904866429,0.4523185435457204,0.28417146456936815,0.594311981618736,0.7016747921941124,,,,,
0.8231526578863659,3.4,-55.0,24.0,79.0,Braden Holtby,G,G,12.0,,,,,,,,0.7115542727193214,0.6816726808183509,0.8122010950721752,0.6143198581284444,0.7115005169890022
0.8229446380390679,7.9,-11.0,69.0,80.0,Rickard Rakell,LW,LW/RW,9.0,0.5597588836906797,0.28107924865063105,0.5181649731632069,0.37936393974802346,0.5298206677334584,0.4256558787269326,0.1251950874039288,,,,,
0.8221008707290904,12.4,33.0,114.0,81.0,Reilly Smith,LW,RW/LW,10.0,0.3618348082866102,0.3792742168308379,0.9034706653407576,0.32829571708963573,0.34335059078617164,0.1827107781327871,0.10772600544058987,,,,,
0.8215235544761742,11.1,19.0,101.0,82.0,Keith Yandle,D,D,28.0,0.048905838927207235,0.48000871005018797,0.5534808345797189,0.5179776869636474,0.30427003573733913,0.08432805144590175,0.4600191583679244,,,,,
0.8212559084868778,,,,83.0,Colin Miller,D,D,29.0,0.0914380624824644,0.2183606757142138,0.6611276215241979,0.37936393974802346,0.2696558298369445,0.5641948203880568,0.30279742069787424,,,,,
0.8209592163013637,10.7,13.0,97.0,84.0,Gabriel Landeskog,LW,LW,11.0,0.33940279125801515,0.29500815871381086,0.467234816712086,0.32829571708963573,0.3333013052021861,0.5481323343983613,0.25330168846841405,,,,,
0.8197946899119507,17.7,82.0,167.0,85.0,Zdeno Chara,D,D,30.0,0.052963189200570596,0.07306906135353161,0.8317367569758788,0.08025006417746651,0.20377717989748403,0.5119917409215462,0.6696481419279912,,,,,
0.8192950337345444,13.9,43.0,129.0,86.0,Jake Gardiner,D,D,31.0,0.023722285506331292,0.4142119249451122,0.6866156619483387,0.43772762278618094,0.17139614857130842,0.22688261460444992,0.42508099444124653,,,,,
0.8192296674931383,12.1,24.0,111.0,87.0,Jake Guentzel,LW,LW,12.0,0.40343430764109417,0.26187890024862365,0.6549278279075151,0.24075019253239954,0.3277183687666387,0.5240386054138179,0.18633687427561493,,,,,
0.8185750473308757,6.7,-31.0,57.0,88.0,Nikolaj Ehlers,LW,LW/RW,13.0,0.4478786158079364,0.3361407688175104,0.772218738255723,0.32100025670986604,0.5275874931592394,0.12849988791756453,0.09899146445892043,,,,,
0.8174176416940113,14.2,43.0,132.0,89.0,Antti Raanta,G,G,13.0,,,,,,,,0.3623196011545527,0.8420662527756094,0.7808023892483823,0.8149140975173247,0.8462364952892452
0.8170774994287666,17.9,79.0,169.0,90.0,Tom Wilson,RW,RW,13.0,0.1667710870982452,0.12010157811382663,0.7704736111636197,0.03282957170896357,0.12394118886915463,0.9617413486330222,0.20962898356006682,,,,,
0.8168787053747203,5.7,-44.0,47.0,91.0,Aleksander Barkov,C,C,21.0,0.4461064398264673,0.538340830646267,0.6069368328746736,0.4887958454445687,0.5253543185850204,0.12046864492271676,0.2300095791839622,,,,,
0.8168125340845548,8.0,-22.0,70.0,92.0,Viktor Arvidsson,RW,RW,14.0,0.4849077665786317,0.2708057155377333,0.8332522620821791,0.24075019253239954,0.5767173337920574,0.074288997702342,0.21836352454173624,,,,,
