Players,TEAM,Pos,FanTrax,Yahoo,ESPN,Age,GP,G,A,PTS,(+/-),PIM,EV,PPG,PPA,PPP,GWG,SOG,ATOI,BLK,HIT,G,A,PTS,(+/-),PIM,PPG,PPA,PPP,GWG,SOG,ATOI,BLK,HIT,SCORE
Martin Necas,CAR,C/RW,RW,C/RW,C,23,76.3,21.2,34.3,55.5,7.8,22.7,15.5,5.7,8.0,13.7,3.7,151.7,17.3,39.3,77.3,0.159,0.598,,0.951,,,,0.331,0.398,-0.216,,0.371,-0.029,2.088
Alexander Radulov,DAL,LW/RW,RW,LW/RW,RW,35,71.0,20.2,30.4,50.5,8.2,47.6,14.3,5.9,9.7,15.6,3.7,160.4,16.9,49.6,52.8,0.030,0.273,,1.004,,,,0.556,0.398,-0.036,,1.195,-0.542,2.375
Jared McCann,SEA,C/LW,C/LW,C/LW,LW,25,78.0,21.7,27.7,49.4,7.2,27.7,15.3,6.4,5.5,11.9,4.1,186.2,16.3,39.2,88.3,0.224,0.047,,0.871,,,,0.118,0.658,0.496,,0.363,0.201,2.543
Clayton Keller,ARI,LW/RW,LW/RW,LW/RW,C,23,82.0,19.4,33.5,52.9,-10.1,31.1,16.0,3.4,13.3,16.7,3.5,205.2,17.8,21.0,28.6,-0.074,0.531,,-1.438,,,,0.687,0.268,0.888,,-1.093,-1.049,-0.560
Ondrej Palat,TBL,LW,LW,LW,LW,30,76.9,17.8,33.2,51.0,12.5,28.6,11.7,6.1,9.7,15.8,3.2,144.4,16.8,60.2,125.5,-0.281,0.506,,1.578,,,,0.580,0.074,-0.367,,2.043,0.980,4.323
Craig Smith,BOS,RW,RW,RW,RW,32,79.7,21.0,21.7,42.7,14.0,27.7,16.0,5.0,3.0,8.0,2.9,210.3,15.3,23.6,83.5,0.133,-0.453,,1.778,,,,-0.343,-0.121,0.994,,-0.885,0.100,0.313
Jamie Benn,DAL,C/LW,C/LW,C/LW,LW,32,79.6,20.9,27.9,48.8,6.5,54.6,14.3,6.7,6.4,13.0,3.1,181.4,17.1,53.1,135.0,0.120,0.064,,0.777,,,,0.249,0.009,0.397,,1.475,1.179,3.880
Nazem Kadri,COL,C,C,C,C,31,73.3,20.6,26.0,46.6,0.0,89.7,15.8,4.8,8.9,13.7,2.7,207.6,16.9,19.2,66.4,0.081,-0.094,,-0.090,,,,0.331,-0.251,0.938,,-1.237,-0.258,-0.535
Jakub Voracek,CBJ,LW/RW,RW,LW/RW,RW,32,79.8,15.6,46.9,62.4,-4.8,29.5,13.0,2.6,11.4,14.0,2.9,166.6,17.4,27.8,24.0,-0.566,1.649,,-0.731,,,,0.367,-0.121,0.092,,-0.549,-1.145,-0.639
Sean Monahan,CGY,C,C,C,C,27,78.3,22.7,31.0,53.6,-1.7,18.6,15.2,7.5,7.7,15.1,5.0,169.8,17.1,24.0,60.1,0.353,0.323,,-0.317,,,,0.497,1.243,0.158,,-0.853,-0.389,1.173
Chris Kreider,NYR,LW,LW,LW,LW,30,74.7,26.4,21.2,47.6,3.5,50.2,16.1,10.3,5.1,15.4,3.6,167.5,17.0,45.2,143.0,0.832,-0.495,,0.377,,,,0.533,0.333,0.110,,0.843,1.346,3.691
Alex Killorn,TBL,LW/RW,LW,LW/RW,LW,32,82.0,21.1,27.0,48.1,17.7,41.9,15.9,4.8,5.4,10.3,3.1,159.4,16.6,21.4,82.0,0.146,-0.011,,2.272,,,,-0.071,0.009,-0.057,,-1.061,0.069,0.159
Victor Olofsson,BUF,LW/RW,LW/RW,LW/RW,RW,26,74.5,22.2,28.3,50.4,-10.8,11.4,10.9,11.3,9.8,21.1,2.8,176.7,18.2,19.6,22.7,0.289,0.098,,-1.531,,,,1.207,-0.186,0.300,,-1.205,-1.173,-1.436
Phil Kessel,ARI,RW,RW,RW,RW,34,82.0,22.6,32.8,55.4,-16.4,23.6,14.3,8.3,12.5,20.8,3.2,174.7,17.3,18.5,16.7,0.340,0.473,,-2.278,,,,1.172,0.074,0.259,,-1.293,-1.298,-1.413
Tomas Tatar,NJD,LW/RW,LW,LW/RW,LW,31,79.5,21.4,33.5,54.8,3.0,31.3,15.6,5.8,5.8,11.6,2.9,168.9,16.5,30.5,88.3,0.185,0.531,,0.310,,,,0.083,-0.121,0.139,,-0.333,0.201,0.840
Jack Hughes,NJD,C/LW,C,C/LW,C,20,77.8,19.5,35.7,55.2,-2.9,23.1,15.5,4.0,4.6,8.6,2.4,206.8,19.8,27.8,25.6,-0.061,0.715,,-0.477,,,,-0.272,-0.446,0.921,,-0.549,-1.112,-1.043
Logan Couture,SJS,C,C,C,C,32,76.2,24.8,29.1,53.9,-3.4,23.0,20.7,4.1,9.6,13.6,3.2,172.8,18.3,54.3,65.1,0.625,0.164,,-0.544,,,,0.320,0.074,0.219,,1.571,-0.285,2.416
Tim Stutzle,OTT,LW,C/LW,LW,LW,20,77.8,21.2,32.8,54.0,-9.4,24.3,15.2,6.1,9.9,15.9,3.1,184.7,17.4,26.0,82.4,0.159,0.473,,-1.344,,,,0.592,0.009,0.465,,-0.693,0.077,0.410
Viktor Arvidsson,LAK,LW/RW,RW,LW/RW,RW,28,74.3,24.2,21.6,45.7,4.6,33.0,20.4,3.8,3.2,7.0,3.9,216.6,17.5,40.7,29.5,0.547,-0.462,,0.524,,,,-0.462,0.528,1.124,,0.483,-1.030,0.991
Drake Batheron,OTT,RW,RW,RW,C,23,78.7,21.3,30.7,51.9,-9.8,23.9,13.9,7.4,15.9,23.3,3.6,149.8,17.2,48.3,147.4,0.172,0.298,,-1.398,,,,1.468,0.333,-0.255,,1.091,1.438,3.846
Jordan Eberle,SEA,RW,RW,RW,RW,31,78.3,22.2,26.6,48.8,3.2,20.6,18.0,4.2,7.3,11.5,4.2,176.0,17.2,33.7,44.0,0.289,-0.044,,0.337,,,,0.071,0.723,0.286,,-0.077,-0.727,0.689
Jaden Schwartz,SEA,LW,LW,LW,LW,29,73.8,19.9,31.3,51.1,3.1,24.7,14.5,5.4,7.2,12.6,3.0,164.5,18.3,35.2,65.1,-0.009,0.348,,0.324,,,,0.201,-0.056,0.048,,0.043,-0.285,0.451
Evgeni Malkin,PIT,C,C,C,C,35,52.0,16.9,37.3,54.3,-1.6,48.9,10.9,6.0,11.9,17.9,3.0,134.7,18.3,21.1,34.3,-0.398,0.848,,-0.304,,,,0.829,-0.056,-0.567,,-1.085,-0.930,-1.511
Anthony Mantha,WSH,LW/RW,LW/RW,LW/RW,RW,27,75.9,23.2,25.2,48.4,-4.1,40.5,16.9,6.3,3.4,9.7,2.4,196.6,17.8,35.0,74.1,0.418,-0.161,,-0.637,,,,-0.142,-0.446,0.711,,0.027,-0.096,-0.009
Sam Bennett,FLA,C/LW,C/RW,C/LW,LW,25,73.7,20.8,25.8,46.6,1.9,74.7,18.3,2.5,4.0,6.5,3.5,207.1,16.8,30.8,174.1,0.107,-0.111,,0.163,,,,-0.521,0.268,0.927,,-0.309,1.997,2.441
Carter Verhaeghe,FLA,C/LW,C/LW,C/LW,C,26,72.2,26.2,23.7,49.8,10.6,39.8,24.2,2.0,2.1,4.0,4.0,167.2,17.5,23.2,60.5,0.806,-0.286,,1.324,,,,-0.817,0.593,0.104,,-0.917,-0.381,-0.236
Kyle Palmieri,NYI,LW/RW,RW,LW/RW,RW,30,77.3,22.1,19.5,41.6,-1.0,34.4,13.9,8.2,7.1,15.3,3.6,179.4,16.0,31.4,88.2,0.276,-0.637,,-0.224,,,,0.521,0.333,0.356,,-0.261,0.199,0.675
Nino Niederreiter,CAR,LW/RW,LW/RW,LW/RW,RW,29,80.7,21.8,22.5,44.3,8.0,41.7,17.0,4.8,5.0,9.8,3.3,169.9,15.8,23.3,86.0,0.237,-0.386,,0.977,,,,-0.130,0.138,0.160,,-0.909,0.153,-0.250
Nico Hischier,NJD,C,C,C,C,23,71.5,19.5,30.1,49.6,-1.6,20.5,15.4,4.1,8.4,12.5,2.6,168.9,18.9,49.3,56.7,-0.061,0.248,,-0.304,,,,0.189,-0.316,0.139,,1.171,-0.461,0.757
Yanni Gourde,SEA,C/RW,C/LW,C/RW,LW,30,75.6,19.1,29.3,48.4,8.7,57.1,15.2,4.0,6.3,10.3,4.0,150.4,17.8,30.7,77.2,-0.113,0.181,,1.071,,,,-0.071,0.593,-0.243,,-0.317,-0.031,0.534
James van Riemsdyk,PHI,LW,LW,LW,LW,32,73.8,21.2,24.9,46.1,-1.2,15.7,13.8,7.4,4.7,12.1,2.4,176.6,16.0,19.6,38.9,0.159,-0.186,,-0.250,,,,0.142,-0.446,0.298,,-1.205,-0.833,-2.197
Mikael Backlund,CGY,C/RW,C,C/RW,C,32,80.4,16.5,30.4,46.8,1.9,50.4,14.5,2.0,6.1,8.1,2.9,196.5,17.6,25.8,54.2,-0.449,0.273,,0.163,,,,-0.331,-0.121,0.709,,-0.709,-0.513,-1.061
Oliver Wahlstrom,NYI,RW,RW,RW,RW,21,73.5,20.0,17.3,37.2,3.2,36.2,13.8,6.2,9.7,15.8,2.8,173.2,14.3,29.5,110.0,0.004,-0.820,,0.337,,,,0.580,-0.186,0.228,,-0.413,0.655,0.215
Dustin Brown,LAK,RW,RW,RW,RW,37,77.3,21.4,22.2,43.5,-0.7,28.3,13.8,7.6,4.5,12.1,2.9,177.9,17.2,19.8,132.2,0.185,-0.411,,-0.184,,,,0.142,-0.121,0.325,,-1.189,1.120,-0.042
Anthony Duclair,FLA,LW/RW,LW/RW,LW/RW,LW,26,74.4,21.4,24.1,45.5,6.7,23.0,17.2,4.2,2.1,6.3,2.8,178.0,15.7,31.5,55.5,0.185,-0.253,,0.804,,,,-0.544,-0.186,0.327,,-0.253,-0.486,-0.809
Trevor Zegras,ANA,C/LW,C/LW,C/LW,C,20,75.0,17.4,35.3,52.7,2.5,36.5,15.1,2.3,2.0,4.3,1.9,180.5,16.8,18.3,32.9,-0.333,0.682,,0.243,,,,-0.781,-0.771,0.378,,-1.309,-0.959,-2.972
Rickard Rakell,ANA,LW/RW,C/LW,LW/RW,C,28,76.6,18.3,27.9,46.2,-6.6,18.7,15.0,3.3,6.3,9.6,2.1,200.2,17.4,29.3,90.5,-0.216,0.064,,-0.971,,,,-0.154,-0.641,0.785,,-0.429,0.247,-0.830
Chandler Stephenson,VGK,C/LW,C,C/LW,C,27,76.5,18.5,28.1,46.6,21.6,28.4,15.7,2.8,4.1,6.9,5.0,119.1,18.1,47.8,65.9,-0.190,0.081,,2.792,,,,-0.473,1.243,-0.889,,1.051,-0.268,1.949
Nick Schmaltz,ARI,C/RW,C,C/RW,C,25,77.9,15.4,36.9,52.3,-4.1,22.8,10.8,4.6,10.1,14.6,2.4,141.4,17.4,38.4,20.7,-0.592,0.815,,-0.637,,,,0.438,-0.446,-0.429,,0.299,-1.214,-1.448
Pierre-Luc Dubois,WPG,C,C,C,C,23,80.3,20.3,28.5,48.8,1.6,52.4,18.6,1.7,7.9,9.6,3.7,153.9,16.1,48.7,98.4,0.043,0.114,,0.123,,,,-0.154,0.398,-0.171,,1.123,0.412,1.827
Joel Farabee,PHI,LW/RW,LW,LW/RW,LW,21,79.2,22.3,25.4,47.7,2.4,45.3,19.3,3.1,4.4,7.5,2.3,163.0,16.1,32.0,67.5,0.301,-0.144,,0.230,,,,-0.402,-0.511,0.017,,-0.213,-0.235,-1.072
Blake Coleman,CGY,LW/RW,C/LW/RW,LW/RW,LW,29,79.6,23.2,18.3,41.5,-0.3,60.5,20.2,3.0,1.9,4.9,3.6,205.0,16.6,39.6,185.5,0.418,-0.737,,-0.130,,,,-0.710,0.333,0.884,,0.395,2.236,2.754
Denis Gurianov,DAL,LW/RW,LW/RW,LW/RW,LW,24,75.9,20.0,18.7,38.6,2.7,23.1,13.5,6.5,5.1,11.5,3.7,175.2,15.6,21.7,89.1,0.004,-0.703,,0.270,,,,0.071,0.398,0.269,,-1.037,0.218,-0.646
Alexis Lafreniere,NYR,LW,LW,LW,LW,20,77.1,23.4,29.9,53.3,-5.2,16.9,20.1,3.3,6.6,9.9,5.7,143.0,16.7,20.1,70.7,0.444,0.231,,-0.784,,,,-0.118,1.698,-0.396,,-1.165,-0.168,0.134
Anthony Cirelli,TBL,C/RW,C,C/RW,C,24,79.8,18.9,27.0,45.8,16.9,32.5,17.5,1.4,4.6,6.0,3.7,133.2,18.0,51.9,102.0,-0.139,-0.011,,2.165,,,,-0.580,0.398,-0.598,,1.379,0.488,2.020
Eeli Tolvanen,NSH,LW/RW,RW,LW/RW,LW,22,71.5,20.8,22.3,43.0,-6.7,10.5,10.9,9.9,12.2,22.1,5.3,123.6,15.8,31.7,138.3,0.107,-0.403,,-0.984,,,,1.326,1.438,-0.796,,-0.237,1.248,2.190
Jeff Skinner,BUF,LW,LW,LW,LW,29,78.1,22.5,16.2,38.6,-9.2,29.2,18.7,3.8,4.7,8.4,3.1,219.3,17.2,19.2,34.7,0.327,-0.912,,-1.318,,,,-0.296,0.009,1.179,,-1.237,-0.921,-2.510
Joonas Donskoi,SEA,LW/RW,RW,LW/RW,RW,29,78.5,20.8,23.0,43.8,7.3,21.4,15.6,5.2,4.0,9.2,3.7,141.3,15.9,39.9,33.2,0.107,-0.345,,0.884,,,,-0.201,0.398,-0.431,,0.419,-0.953,-0.563
Andrew Mangiapane,CGY,LW/RW,LW/RW,LW/RW,LW,25,79.1,24.5,22.0,46.5,2.9,32.8,21.8,2.7,5.3,8.0,4.1,143.2,16.9,40.4,81.6,0.586,-0.428,,0.297,,,,-0.343,0.658,-0.391,,0.459,0.061,0.749
Josh Bailey,NYI,LW/RW,RW,LW/RW,LW,32,80.9,14.9,37.3,52.2,3.0,15.1,13.1,1.8,10.4,12.2,2.9,117.0,17.3,37.4,22.7,-0.657,0.848,,0.310,,,,0.154,-0.121,-0.932,,0.219,-1.173,-1.507
Kevin Hayes,PHI,C,C,C,C,29,72.6,20.4,23.0,43.4,-3.1,31.5,16.4,4.0,5.9,9.9,3.6,168.1,17.4,20.4,80.4,0.056,-0.345,,-0.504,,,,-0.118,0.333,0.122,,-1.141,0.036,-1.309
Kevin Labanc,SJS,LW/RW,LW/RW,LW/RW,RW,26,82.0,18.0,28.5,46.5,-11.8,50.3,15.9,2.1,9.1,11.2,3.4,181.5,16.2,24.0,76.2,-0.255,0.114,,-1.665,,,,0.036,0.203,0.399,,-0.853,-0.052,-1.241
Jordan Kyrou,STL,C/RW,C/RW,C/RW,C,23,79.3,19.1,29.8,48.8,1.6,23.1,17.5,1.6,5.3,6.9,2.6,148.3,15.0,23.6,21.8,-0.113,0.223,,0.123,,,,-0.473,-0.316,-0.286,,-0.885,-1.191,-2.981
Frank Vatrano,FLA,LW/RW,C/LW,LW/RW,LW,27,80.8,21.7,15.4,37.1,-0.9,35.7,19.5,2.2,3.0,5.2,3.8,203.5,14.5,46.2,112.0,0.224,-0.979,,-0.210,,,,-0.675,0.463,0.853,,0.923,0.697,1.402
Anthony Beauvillier,NYI,LW,LW,LW,LW,24,78.0,21.6,19.6,41.2,2.5,16.3,18.1,3.6,3.2,6.7,4.2,166.7,16.6,33.0,85.6,0.211,-0.628,,0.243,,,,-0.497,0.723,0.094,,-0.133,0.144,0.035
Joel Eriksson Ek,MIN,C,C,C,C,25,77.1,18.3,22.3,40.5,10.7,31.0,16.9,1.4,2.0,3.4,3.5,166.2,17.3,51.9,135.0,-0.216,-0.403,,1.338,,,,-0.888,0.268,0.083,,1.379,1.179,2.071
Evander Kane,SJS,LW/RW,LW,LW/RW,LW,30,52.0,20.2,19.5,39.7,-3.4,71.9,14.6,5.6,4.2,9.8,2.4,173.9,18.8,18.7,98.2,0.030,-0.637,,-0.544,,,,-0.130,-0.446,0.242,,-1.277,0.408,-2.082
Jake DeBrusk,BOS,LW/RW,LW,LW/RW,LW,25,77.9,18.6,19.1,37.6,4.4,17.5,13.6,5.0,3.2,8.2,3.9,169.1,14.9,28.4,57.9,-0.178,-0.670,,0.497,,,,-0.320,0.528,0.143,,-0.501,-0.436,-1.184
Jordan Staal,CAR,C,C,C,C,33,76.6,16.6,25.3,41.9,2.0,36.6,11.2,5.5,5.7,11.2,2.6,147.1,17.7,32.1,164.8,-0.436,-0.153,,0.177,,,,0.036,-0.316,-0.311,,-0.205,1.803,0.505
Mats Zuccarello,MIN,RW,RW,RW,RW,34,74.6,15.8,33.2,48.9,1.0,19.7,11.2,4.6,6.5,11.0,2.0,124.3,16.7,36.9,23.8,-0.540,0.506,,0.043,,,,0.012,-0.706,-0.782,,0.179,-1.150,-2.459
Alex Iafallo,LAK,LW,LW,LW,LW,28,82.0,18.4,25.2,43.6,-7.3,17.5,12.9,5.5,5.3,10.8,3.0,165.2,18.7,53.7,56.8,-0.203,-0.161,,-1.064,,,,-0.012,-0.056,0.063,,1.523,-0.459,0.162
Kasperi Kapanen,PIT,LW/RW,RW,LW/RW,RW,25,77.9,18.0,27.5,45.4,6.9,23.0,16.6,1.4,3.7,5.1,3.2,144.9,15.7,18.5,83.0,-0.255,0.031,,0.831,,,,-0.687,0.074,-0.356,,-1.293,0.090,-1.982
Jack Roslovic,CBJ,C/RW,C,C/RW,C,25,79.2,18.6,29.4,48.0,-4.8,17.7,13.0,5.6,3.5,9.1,2.3,146.7,17.4,34.0,64.9,-0.178,0.189,,-0.731,,,,-0.213,-0.511,-0.319,,-0.053,-0.289,-1.739
Jesper Bratt,NJD,LW/RW,LW/RW,LW/RW,RW,23,73.0,15.8,30.7,46.5,-3.8,13.1,13.0,2.8,8.0,10.7,2.4,145.4,16.3,29.9,49.0,-0.540,0.298,,-0.597,,,,-0.024,-0.446,-0.346,,-0.381,-0.622,-2.360
Max Domi,CBJ,C/LW,C/LW,C/LW,C,26,82.0,16.7,28.8,45.4,-3.6,58.5,14.6,2.1,5.7,7.8,2.4,162.6,15.4,21.1,37.3,-0.424,0.139,,-0.570,,,,-0.367,-0.446,0.009,,-1.085,-0.867,-3.326
Tom Wilson,WSH,RW,RW,RW,RW,27,75.1,20.4,24.6,44.9,3.2,109.5,16.7,3.7,2.8,6.5,3.2,139.5,16.8,49.2,206.8,0.056,-0.211,,0.337,,,,-0.521,0.074,-0.468,,1.163,2.682,2.942
Tyler Bertuzzi,DET,LW/RW,LW/RW,LW/RW,LW,26,67.0,20.4,25.3,45.8,-4.6,33.2,15.8,4.6,6.7,11.3,2.8,131.4,18.6,34.5,73.4,0.056,-0.153,,-0.704,,,,0.047,-0.186,-0.635,,-0.013,-0.111,-1.348
Pius Suter,DET,C/RW,C/LW,C/RW,C,25,80.3,22.1,20.9,42.9,-5.7,22.6,20.2,1.9,3.1,5.0,4.1,177.3,16.3,48.4,43.0,0.276,-0.520,,-0.851,,,,-0.698,0.658,0.312,,1.099,-0.748,-0.046
Jeff Carter,PIT,C/RW,C,C/RW,C,37,79.7,19.0,16.7,35.6,-8.1,47.3,15.5,3.5,4.8,8.3,3.3,201.2,16.4,33.7,70.2,-0.126,-0.870,,-1.171,,,,-0.308,0.138,0.806,,-0.077,-0.178,-1.200
Filip Zadina,DET,LW/RW,LW/RW,LW/RW,RW,22,73.9,16.7,21.3,38.0,-11.3,6.0,9.1,7.6,6.0,13.6,2.3,176.2,17.0,33.2,39.2,-0.424,-0.487,,-1.598,,,,0.320,-0.511,0.290,,-0.117,-0.827,-2.555
Adrian Kempe,LAK,LW/RW,C/LW,LW/RW,C,25,80.9,16.3,22.8,39.1,-7.2,47.6,13.3,3.0,9.8,12.8,2.3,163.8,16.4,25.4,83.3,-0.475,-0.361,,-1.051,,,,0.225,-0.511,0.034,,-0.741,0.096,-2.260
Kirby Dach,CHI,C,C,C,C,21,74.0,14.8,32.9,47.6,-3.2,30.4,12.1,2.7,3.0,5.7,2.9,159.8,18.8,40.7,46.5,-0.670,0.481,,-0.517,,,,-0.615,-0.121,-0.049,,0.483,-0.674,-1.424
Calle Jarnkrok,SEA,LW/RW,C/LW,LW/RW,C,30,76.2,17.0,21.7,38.7,8.7,14.8,14.6,2.4,6.0,8.4,2.6,136.9,16.8,27.6,45.7,-0.385,-0.453,,1.071,,,,-0.296,-0.316,-0.522,,-0.565,-0.691,-2.692
Andrew Copp,WPG,LW/RW,C/LW,LW/RW,C,27,77.6,16.4,24.5,40.9,4.3,17.5,11.8,4.6,3.9,8.5,3.4,142.6,16.8,44.1,83.6,-0.462,-0.220,,0.484,,,,-0.284,0.203,-0.404,,0.755,0.103,-0.067
Connor Brown,OTT,LW/RW,RW,LW/RW,RW,28,82.0,21.3,23.5,44.8,-5.1,23.7,19.1,2.2,2.3,4.5,2.1,165.9,17.4,37.9,36.2,0.172,-0.303,,-0.771,,,,-0.758,-0.641,0.077,,0.259,-0.890,-2.469
Ryan Johansen,NSH,C,C,C,C,29,78.8,13.6,31.6,45.2,1.5,42.6,11.2,2.4,9.3,11.7,2.5,116.6,17.3,29.3,66.8,-0.825,0.373,,0.110,,,,0.095,-0.381,-0.941,,-0.429,-0.249,-2.303
Max Comtois,ANA,LW/RW,LW,LW/RW,LW,23,79.3,21.5,24.5,45.9,-3.0,59.8,18.5,3.0,4.5,7.5,3.0,133.1,16.0,44.4,149.1,0.198,-0.220,,-0.490,,,,-0.402,-0.056,-0.600,,0.779,1.474,0.927
Pavel Zacha,NJD,C/LW,C,C/LW,C,24,75.1,17.8,25.1,42.9,-7.5,18.0,11.9,6.0,6.8,12.8,3.0,136.8,16.8,21.4,71.8,-0.281,-0.169,,-1.091,,,,0.225,-0.056,-0.524,,-1.061,-0.145,-2.557
Jonathan Drouin,MTL,C/LW,LW,C/LW,LW,26,75.5,12.4,30.8,43.2,-8.4,27.3,10.5,1.9,10.8,12.7,2.4,151.0,16.5,18.7,65.1,-0.980,0.306,,-1.211,,,,0.213,-0.446,-0.230,,-1.277,-0.285,-3.305
Casey Mittelstadt,BUF,C/RW,C,C/RW,C,23,76.0,18.8,25.6,44.4,-12.6,19.2,13.2,5.7,7.2,12.8,3.3,143.5,17.0,24.9,25.0,-0.152,-0.128,,-1.771,,,,0.225,0.138,-0.385,,-0.781,-1.124,-3.093
Matt Duchene,NSH,C/RW,C/RW,C/RW,C,31,76.1,15.8,26.9,42.7,-7.1,21.9,12.0,3.8,5.6,9.4,1.9,157.6,16.7,25.4,56.0,-0.540,-0.019,,-1.037,,,,-0.178,-0.771,-0.094,,-0.741,-0.475,-3.337
Gustav Nyquist,CBJ,LW/RW,RW,LW/RW,RW,31,71.7,15.9,24.9,40.7,-1.5,14.6,13.7,2.2,5.2,7.4,2.7,156.9,16.8,25.0,42.1,-0.527,-0.186,,-0.290,,,,-0.414,-0.251,-0.109,,-0.773,-0.766,-3.172
Evgenii Dadonov,VGK,LW/RW,RW,LW/RW,RW,32,73.4,20.1,20.2,40.3,0.9,8.3,15.7,4.4,3.7,8.1,3.2,136.6,15.5,29.9,37.2,0.017,-0.578,,0.030,,,,-0.331,0.074,-0.528,,-0.381,-0.869,-2.582
Paul Stastny,WPG,C/LW,C,C/LW,C,36,74.6,16.4,24.4,40.8,4.7,34.9,13.5,3.0,5.2,8.2,3.5,129.6,16.9,26.9,53.6,-0.462,-0.228,,0.537,,,,-0.320,0.268,-0.672,,-0.621,-0.526,-2.292
Brandon Saad,STL,LW/RW,LW,LW/RW,LW,29,76.9,22.7,17.5,40.2,-1.9,16.9,20.4,2.3,0.8,3.1,4.5,166.6,16.2,24.0,40.9,0.353,-0.804,,-0.344,,,,-0.923,0.918,0.092,,-0.853,-0.791,-2.180
Yegor Sharangovich,NJD,LW/RW,C/LW,LW/RW,C,23,78.6,22.2,21.3,43.5,-3.5,10.0,19.8,2.5,0.0,2.5,3.7,162.9,16.4,29.7,32.2,0.289,-0.487,,-0.557,,,,-0.994,0.398,0.015,,-0.397,-0.974,-2.428
Christian Dvorak,MTL,C/LW,C,C/LW,LW,25,80.0,19.7,22.0,41.7,-7.4,17.9,13.5,6.3,3.9,10.2,3.1,141.2,17.1,51.5,65.6,-0.035,-0.428,,-1.077,,,,-0.083,0.009,-0.433,,1.347,-0.274,-0.437
Kailer Yamamoto,EDM,RW,RW,RW,RW,23,76.6,17.2,25.5,42.7,14.9,34.7,15.2,2.0,1.5,3.5,1.0,108.5,16.3,51.6,88.3,-0.359,-0.136,,1.898,,,,-0.876,-1.356,-1.108,,1.355,0.201,-1.330
Marco Rossi,MIN,C,C,C,C,20,72.1,15.4,27.3,42.7,2.2,26.0,13.0,2.4,5.1,7.5,2.2,130.3,13.8,33.2,43.7,-0.592,0.014,,0.203,,,,-0.402,-0.576,-0.658,,-0.117,-0.733,-2.963
Nick Ritchie,TOR,LW,LW,LW,LW,25,77.0,15.8,20.0,35.7,4.2,93.3,12.1,3.7,4.4,8.1,2.9,146.7,15.4,29.5,166.3,-0.540,-0.595,,0.470,,,,-0.331,-0.121,-0.319,,-0.413,1.834,-0.251
Quinton Byfield,LAK,C,C,C,C,26,73.0,17.1,24.9,41.9,1.7,24.6,13.2,3.9,2.5,6.4,2.0,133.6,15.7,37.0,54.5,-0.372,-0.186,,0.137,,,,-0.533,-0.706,-0.590,,0.187,-0.507,-2.638
Josh Anderson,MTL,RW,RW,RW,RW,27,73.7,20.2,12.3,32.5,2.4,46.3,18.8,1.4,1.8,3.2,4.2,179.6,15.9,32.9,168.2,0.030,-1.237,,0.230,,,,-0.911,0.723,0.360,,-0.141,1.874,0.811
Zach Parise,NYI,LW,LW,LW,LW,37,75.9,17.4,18.3,35.7,0.7,15.8,12.8,4.7,3.0,7.7,3.6,151.3,14.3,40.4,34.4,-0.333,-0.737,,0.003,,,,-0.379,0.333,-0.224,,0.459,-0.928,-1.807
Mikael Granlund,NSH,C/RW,C/RW,C/RW,LW,29,76.3,18.7,20.2,38.9,-2.1,25.9,13.3,5.4,4.3,9.7,3.1,131.4,18.0,58.3,56.9,-0.165,-0.578,,-0.370,,,,-0.142,0.009,-0.635,,1.891,-0.456,-0.262
Dylan Strome,CHI,C/RW,C,C/RW,C,24,72.6,15.9,26.6,42.5,-3.4,20.8,11.9,4.0,6.5,10.5,2.6,122.5,15.6,37.4,24.3,-0.527,-0.044,,-0.544,,,,-0.047,-0.316,-0.819,,0.219,-1.139,-2.946
Jason Zucker,PIT,LW/RW,LW,LW/RW,LW,30,76.9,18.7,20.5,39.2,-6.0,30.8,15.3,3.5,5.4,8.9,3.5,146.6,16.0,27.7,113.4,-0.165,-0.553,,-0.891,,,,-0.237,0.268,-0.321,,-0.557,0.726,-1.284
Nils Hoglander,VAN,LW/RW,LW/RW,LW/RW,LW,21,78.7,18.8,22.2,41.0,-2.9,24.8,17.6,1.2,1.0,2.2,2.2,166.2,15.4,28.9,43.6,-0.152,-0.411,,-0.477,,,,-1.030,-0.576,0.083,,-0.461,-0.735,-3.520
Tanner Pearson,VAN,LW,LW,LW,LW,29,79.3,19.7,17.3,36.9,-7.3,29.4,16.2,3.5,4.0,7.5,2.7,164.1,15.9,42.1,92.6,-0.035,-0.820,,-1.064,,,,-0.402,-0.251,0.040,,0.595,0.291,-1.116
Adam Henrique,ANA,C/LW,C/LW,C/LW,C,31,78.4,21.5,18.8,40.3,-5.7,22.7,16.8,4.8,3.0,7.7,2.7,140.2,16.4,49.5,74.9,0.198,-0.695,,-0.851,,,,-0.379,-0.251,-0.453,,1.187,-0.080,-0.899
Jakob Silfverberg,ANA,RW,RW,RW,RW,31,76.7,19.1,18.3,37.3,-6.1,23.7,16.0,3.1,4.0,7.1,2.0,160.5,17.0,44.5,36.7,-0.113,-0.737,,-0.904,,,,-0.450,-0.706,-0.034,,0.787,-0.879,-2.585
Tyler Johnson,CHI,C/RW,C,C/RW,C,31,79.8,18.0,19.1,37.1,5.0,24.3,16.2,1.8,4.3,6.1,2.9,132.8,14.8,26.6,76.9,-0.255,-0.670,,0.577,,,,-0.568,-0.121,-0.606,,-0.645,-0.038,-2.615
